"","gene_name","module","color","kME_grey","kME_oligo1","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7"
"ILKAP","ILKAP","grey","grey",0.250607574592601,0.218411910460259,0.155649658436045,0.156611680437455,0.225912322777624,0.241535593932938,0.0549957885195134,0.243569077910396
"HES6","HES6","oligo2","blue",0.0607789379250146,0.0315638625702824,0.12553194810848,0.088399885430095,0.0280673456182917,0.0320035094233151,-0.00398211968679584,0.0409851327647083
"PER2","PER2","grey","grey",0.0871396477975733,0.0801584960377251,0.0467699887291176,0.0585768848171809,0.0786450032828586,0.0791980321791626,0.0304447105491181,0.0751947857907594
"TRAF3IP1","TRAF3IP1","grey","grey",0.123460151494817,0.103296399787244,0.0755665033905969,0.0839534616960331,0.120847397502133,0.117809457264452,0.0438222851680485,0.1278305037485
"ASB1","ASB1","oligo1","turquoise",0.0977253500312606,0.108775841945649,0.071221803715413,0.10789406730701,0.0696959709461075,0.0844074500772795,0.011895425788237,0.0619847278798446
"HDAC4","HDAC4","oligo1","turquoise",0.40156243015902,0.460859404519899,0.136648063352844,0.254125850566021,0.354096217098466,0.373561645703574,0.0757830245434347,0.287051881709834
"NDUFA10","NDUFA10","grey","grey",0.282838931568332,0.263694234435665,0.196743738147973,0.217388765155139,0.237594359175527,0.246916802565707,0.0437125148564188,0.220472427958878
"COPS9","COPS9","grey","grey",0.0816213717909721,0.069297758110585,0.103097603443238,0.101159601116457,0.0449517674829877,0.0488362812866084,-0.000915428639730349,0.0464635950739145
"GPC1","GPC1","grey","grey",0.0705946568913367,0.0610377521787311,0.0702807157956132,0.07781096765431,0.0518267001709626,0.0444247205160269,0.0161498850731317,0.0539034959592327
"ANKMY1","ANKMY1","grey","grey",0.16362983134523,0.150639564401676,0.0720785101865693,0.0972567569365376,0.155607071786341,0.155354485689049,0.0233972450179423,0.160935886092802
"RNPEPL1","RNPEPL1","grey","grey",0.0937004244307736,0.0916439615196878,0.0835438284685042,0.109283737906456,0.0624474117728708,0.0722264875843297,0.0152000996238907,0.0552709620032917
"KIF1A","KIF1A","oligo1","turquoise",0.292055632547201,0.306318100463117,0.223673687595525,0.293069424658814,0.241485787614528,0.246019789364408,0.0541519024878333,0.19583535937687
"SNED1","SNED1","grey","grey",0.0353470673809244,0.0186676277982055,0.0750089934101352,0.0481957812481174,0.0236487136798044,0.017117979972861,0.000731357629078647,0.0212418283130305
"MTERF4","MTERF4","grey","grey",0.187321327596689,0.179326831549494,0.102611998560939,0.12287512267885,0.160858493004209,0.169816854661851,0.043419011740189,0.148076227419435
"PPP1R7","PPP1R7","grey","grey",0.128978136106371,0.117067421351706,0.102240339793698,0.111967385393411,0.0933047334741376,0.103275676757491,0.0152111337498647,0.0969830338681149
"HDLBP","HDLBP","grey","grey",0.256555962719289,0.239421262775953,0.18360857074766,0.212201497531578,0.18347822362975,0.218226044930417,0.0353488272329095,0.185517976447194
"SEPT2","SEPT2","grey","grey",0.259456654108629,0.22856656686027,0.216296071823552,0.237876306712073,0.237871001347937,0.21994720210234,0.0130418132096815,0.22632302505142
"FARP2","FARP2","oligo1","turquoise",0.286577408282056,0.338061696139827,0.106530563825816,0.17174801446849,0.263778443815088,0.252764383830083,0.0511195437012586,0.190037026273777
"STK25","STK25","grey","grey",0.133978599165165,0.114172729281649,0.0985225404600697,0.105152613788661,0.116360606685936,0.117800627488433,0.00989877649855533,0.12358487899295
"BOK","BOK","oligo3","yellow",0.277434912838731,0.250909527472234,0.269482683444682,0.370486663761866,0.174881519162226,0.225179010305638,0.020570773860658,0.189732008935802
"THAP4","THAP4","oligo1","turquoise",0.109170105013145,0.115373076288868,0.0690209189195544,0.0883690236136231,0.0961174451385173,0.0838507073872511,0.0234853734813787,0.0741698073166745
"ATG4B","ATG4B","oligo1","turquoise",0.262003969353896,0.313775740448305,0.132564293354995,0.223661206145901,0.18672489090203,0.216528012974068,0.0329147261261954,0.117573326559569
"DTYMK","DTYMK","grey","grey",0.0877761819664676,0.0771221427074627,0.0892370595770011,0.0887770243972309,0.0708967676962789,0.0650491854660334,0.00838605431550932,0.0568768370374511
"ING5","ING5","grey","grey",0.21037243266971,0.192081409852813,0.142772824520776,0.155182513270201,0.151828758120772,0.180402654590121,0.0178073615064565,0.14442806612633
"D2HGDH","D2HGDH","oligo1","turquoise",0.1330675377846,0.13687174040245,0.0670399221719089,0.0820738865164404,0.130590199383486,0.124337398561579,-0.00314846899598935,0.125706286768662
"CHL1","CHL1","oligo6","black",0.0305399611542529,0.0448263044620736,-0.0186008110718705,0.0124466206863737,0.0223994137807924,0.0255186443364717,0.169338535829629,0.00210639745485216
"LINC01266","LINC01266","grey","grey",0.0987998254805614,0.0750392905238143,0.0494075329867923,0.0455847143532968,0.087196694797532,0.100292947857242,0.0223067220444302,0.116918978440261
"CNTN4","CNTN4","grey","grey",0.0349216355246668,0.0396228001839838,-0.00125933677808749,0.0289368181407653,0.0346212788210811,0.0271795991218864,0.082950941791125,0.0155677454416148
"TRNT1","TRNT1","oligo2","blue",0.122598769398598,0.0918866361552941,0.146713111546916,0.119835489395719,0.0802269608527749,0.0803370601626303,0.00200924802941786,0.0902574292884394
"CRBN","CRBN","grey","grey",0.233185984844743,0.202524747834575,0.183987899449934,0.182672439704175,0.175221560061147,0.198141379339397,0.024259146564613,0.186456822798649
"AC034195.1","AC034195.1","grey","grey",0.110994939873961,0.0988314809823961,0.0532038597539583,0.0653138993652138,0.105021595296984,0.1012500210147,0.0042995313168231,0.10740762393722
"SUMF1","SUMF1","grey","grey",0.208829635780866,0.178058731081473,0.0887428743250169,0.122519988928109,0.215719781019343,0.208029513367415,0.0453742088367074,0.223176623413
"LRRN1","LRRN1","grey","grey",0.0824082684853921,0.0481185751664253,0.0669378057323275,0.0607731411622827,0.0319384076748106,0.0794639010101095,0.022286292915529,0.0713744694717778
"SETMAR","SETMAR","grey","grey",0.108907106568224,0.0734360594999307,0.0972830173852557,0.0886255453900676,0.0618715375641209,0.105861410062548,0.00810395498886199,0.106672581631617
"ITPR1","ITPR1","oligo1","turquoise",0.149373076798155,0.170810211119601,0.039123928732897,0.101149969076416,0.0996601736205422,0.140412826782978,0.0449401360731712,0.0841154172341842
"ARL8B","ARL8B","grey","grey",0.223322607107912,0.188221361780555,0.20438421757696,0.209627518713666,0.173492478099394,0.184731480641095,0.040544988788554,0.17724507007815
"AC026202.2","AC026202.2","oligo2","blue",0.0852480640004473,0.0537686784086575,0.135183116464621,0.0856201211603822,0.0488196666173971,0.0592475837822927,-0.00686707056573171,0.0679657566517236
"EDEM1","EDEM1","grey","grey",0.084138801144543,0.0812283228907597,0.0448627531868955,0.0516209785870585,0.0830145441684169,0.0822034831363641,0.0107732269350677,0.0847731158729031
"GRM7","GRM7","oligo7","brown",0.0810088987950718,0.0569095276281113,0.0911379065235867,0.0717365040819443,0.0783788128983641,0.0792295214137325,0.0260545809268449,0.106804771333322
"LMCD1-AS1","LMCD1-AS1","oligo7","brown",0.280749885953462,0.25730516431403,0.129718303601035,0.135641606111701,0.331482894856031,0.315779340488651,0.0215209344692369,0.365577664673901
"RAD18","RAD18","oligo1","turquoise",0.178791280222793,0.178793464920976,0.0936428164170742,0.124007811026356,0.133227197154131,0.169025306313097,0.014928174425977,0.134306952879288
"SRGAP3","SRGAP3","oligo1","turquoise",0.287468489898274,0.291438094577483,0.14285037330779,0.178879099922922,0.266653364363009,0.278912039701445,0.0726864106650679,0.252385464580764
"THUMPD3-AS1","THUMPD3-AS1","oligo3","yellow",0.235673636590946,0.227602517912877,0.171583071666612,0.219327269072071,0.170311995375568,0.188386308050357,0.0183388209067036,0.149927675370954
"THUMPD3","THUMPD3","grey","grey",0.0958839428436694,0.0856484366033419,0.0975351839966753,0.0991814933769948,0.068000469177153,0.0762995415503428,0.00285999903437288,0.065936027302976
"SETD5","SETD5","grey","grey",0.295298407774606,0.281229233103473,0.155743295633125,0.197209358403675,0.280762789387622,0.282524453023999,0.0557686853157229,0.268430510169106
"MTMR14","MTMR14","grey","grey",0.187696543580891,0.172625978229473,0.0997659334296822,0.125030081998519,0.161847858356621,0.170535513785452,0.0422535844614253,0.164485196060142
"OGG1","OGG1","oligo1","turquoise",0.122750379486209,0.124578228584771,0.0553105130800514,0.0724583466235533,0.107199489455573,0.0953750607694436,-0.00501063462843146,0.0883350284569287
"TADA3","TADA3","grey","grey",0.103651076461269,0.0979173804748462,0.0802374735490563,0.0937886761971962,0.0630402053106012,0.0773029948052701,0.0155706453475069,0.0665452943209727
"RPUSD3","RPUSD3","grey","grey",0.0792683372973548,0.0714556438797927,0.0811333531306941,0.0859286693318533,0.0535774255732294,0.0536188455114258,0.0113697749387088,0.0524679690543542
"JAGN1","JAGN1","oligo2","blue",0.0637821006969591,0.0331702444002967,0.136257567867764,0.0891379628555924,0.0162838701105984,0.0267586293136548,-0.0164122509421746,0.0325471776878855
"CRELD1","CRELD1","grey","grey",0.151575456044568,0.132082113950308,0.137326335937515,0.121468252924379,0.112175901300375,0.13402284930525,0.0247387623239459,0.13403696658511
"EMC3","EMC3","grey","grey",0.124596866343315,0.108800910657604,0.123046178264333,0.109561198012574,0.0838077698291361,0.0897960389087067,0.0158882856595643,0.0805194130376482
"BRK1","BRK1","grey","grey",0.0893413701832738,0.0611356406450426,0.134449562409714,0.118756245588809,0.0517253869092933,0.0502554563185762,0.00150258326706867,0.0533096143416904
"VHL","VHL","oligo1","turquoise",0.156532548927601,0.163890297300364,0.089694529555147,0.135710473135853,0.131238615833092,0.121642548340712,0.0449459701617941,0.102508714741374
"IRAK2","IRAK2","oligo1","turquoise",0.305518618632964,0.434918152178794,0.0708459388297674,0.217392010477547,0.272028105321143,0.256769787436286,0.0426261638933874,0.110561554485244
"SEC13","SEC13","grey","grey",0.105131347063239,0.0885659982239883,0.108543464651842,0.107066782887701,0.0801707385866023,0.0740352873109173,0.0159299087929287,0.0774938563917037
"ATP2B2","ATP2B2","grey","grey",0.0566327477807905,0.0642668228239631,0.0295859664682752,0.0509906830149555,0.0456558614939888,0.051949364679558,0.0990210706140324,0.0415339949904907
"SLC6A1","SLC6A1","grey","grey",0.271522127677644,0.256310385712433,0.15657969572869,0.176402425839509,0.280833936981879,0.276687430204271,0.0570720146481524,0.284168532810935
"SLC6A1-AS1","SLC6A1-AS1","oligo2","blue",0.0709158405049155,0.0257052810061611,0.137485832587174,0.072561477123918,0.0581074351748644,0.0523539595688422,-0.0211764345700807,0.0804901971295254
"ATG7","ATG7","oligo1","turquoise",0.257743365147017,0.269411404609255,0.0974735979320844,0.142224380980203,0.248981372206596,0.238962786348181,0.0536435714218029,0.21218102304516
"VGLL4","VGLL4","oligo1","turquoise",0.20357339863919,0.203790032419587,0.084494709311528,0.130860676580496,0.163088130094618,0.188529779989697,0.0506898132013164,0.155874724780465
"TAMM41","TAMM41","grey","grey",0.143508164159843,0.124407382287858,0.0802768285703375,0.0920369996581213,0.120966688927169,0.135801995321514,0.0332796009205453,0.129359440719853
"SYN2","SYN2","oligo6","black",0.0184870964384391,0.0251749572294502,-0.00992012979333246,0.000250687981342537,0.0206499937351413,0.0261183074100479,0.100869632139607,0.0143548562010083
"TSEN2","TSEN2","oligo4","green",0.150207806138355,0.151515367773542,0.0780796432048738,0.0930637564430562,0.155523282349828,0.131164922124264,0.0328905463756541,0.117346085417933
"MKRN2","MKRN2","grey","grey",0.11645850243401,0.0985356803958838,0.103817017356758,0.104588086326853,0.0812673644389841,0.0929076287973046,0.0102444284976266,0.0854597515622255
"RAF1","RAF1","grey","grey",0.259156598086833,0.249031533484496,0.120081596783446,0.162341524038461,0.221782056771462,0.234399665582637,0.0568643287615334,0.208192160706577
"CAND2","CAND2","grey","grey",0.130191084552273,0.117441572850186,0.0733822838337091,0.0883986423117748,0.107027768306128,0.109576585117088,0.0395954883828511,0.106227286020065
"RPL32","RPL32","oligo2","blue",0.071661158907932,0.0146291725105964,0.188708426214083,0.138142892797968,0.0113242346995092,0.0239309244467422,-0.000180827485769017,0.0419760234212403
"IQSEC1","IQSEC1","oligo1","turquoise",0.248717243392009,0.263585564726552,0.128835106443559,0.177685944459419,0.232350762753707,0.224415109230578,0.0579355913012408,0.196047271833681
"NUP210","NUP210","grey","grey",0.0773642205358625,0.0526645686343713,0.0292714719810313,0.026488448749379,0.0962256391347895,0.0854235727700083,0.0294294724662776,0.110902923121861
"HDAC11","HDAC11","grey","grey",0.157163603437571,0.130512207363248,0.12832960169146,0.135680962338863,0.139353877413023,0.140140174257251,0.00270224705664999,0.158802961438482
"XPC","XPC","grey","grey",0.203760629875482,0.191915651949253,0.148106858970171,0.178607126412452,0.150642285359394,0.157004060385714,0.0220255983995594,0.14489701289094
"LSM3","LSM3","oligo2","blue",0.0705640326360187,0.0449173908938695,0.116907947738761,0.082690628984057,0.0493610666568169,0.040043946316632,0.00631768612749163,0.0485863410098339
"SLC6A6","SLC6A6","oligo1","turquoise",0.321150891657421,0.392904390855477,0.190819954432069,0.295122067290067,0.270608623299452,0.246109318244019,0.0366367578153026,0.142986527825879
"CCDC174","CCDC174","grey","grey",0.132899311670055,0.120057574353828,0.0852410974493944,0.0984394368737104,0.096933769063143,0.108891900583556,0.0204658900119292,0.0987331425116676
"FGD5-AS1","FGD5-AS1","oligo3","yellow",0.210898990307974,0.1979199336776,0.203863497852245,0.260983903027389,0.157304830960299,0.164976446214087,0.0258374078183289,0.137815625948727
"NR2C2","NR2C2","oligo1","turquoise",0.295866182221091,0.306763391593914,0.138643467108144,0.188366364228599,0.264327971898537,0.274053512364642,0.0497689786583686,0.237613762035679
"MRPS25","MRPS25","grey","grey",0.140814147726515,0.124912508238918,0.110142238509934,0.113062967401383,0.109204198321937,0.119752381467097,0.0339629498836645,0.108127992008098
"RBSN","RBSN","oligo1","turquoise",0.131520069521356,0.138354309576862,0.0627488936642825,0.0867359232711132,0.119626806736862,0.11559847699696,0.0253242176869689,0.0977510561539667
"CAPN7","CAPN7","grey","grey",0.246225012257194,0.225850084774638,0.153144289908856,0.175290608036246,0.197699314202232,0.225505548532757,0.0413351904135514,0.207958739834955
"SH3BP5","SH3BP5","oligo1","turquoise",0.244257083531106,0.273709461482758,0.194598666952642,0.215295718867442,0.215001613688168,0.197917812759464,0.0295598581993292,0.155213802844004
"METTL6","METTL6","grey","grey",0.141541718014046,0.133850699533441,0.0697939129845059,0.0893345707864469,0.124396689257273,0.136630571110883,0.0337503949396662,0.138339191091073
"COLQ","COLQ","grey","grey",0.113597250182318,0.115747363919186,0.0407820938913035,0.0616928292539851,0.0983673133836839,0.105264200961267,0.0267866444132605,0.0958390840425353
"HACL1","HACL1","grey","grey",0.202456068399368,0.186293152502945,0.102984359228835,0.138120004813274,0.168870716768025,0.182056732888704,0.0233374019468998,0.161412056810404
"BTD","BTD","grey","grey",0.138896445386461,0.122695053809217,0.105143584348427,0.117360347431232,0.106414498080352,0.127349332344659,0.00334395456371326,0.116184013544115
"ANKRD28","ANKRD28","oligo1","turquoise",0.409909403990193,0.409921693150551,0.208631765475731,0.272771832901838,0.391559694613337,0.397199165552209,0.0672497395182536,0.36705362665578
"GALNT15","GALNT15","grey","grey",0.270213478238538,0.281988144045307,0.192024098008885,0.208511754102653,0.233124548775238,0.233326494265393,0.0220991383725271,0.203502054421608
"OXNAD1","OXNAD1","grey","grey",0.195018914287744,0.190836095221692,0.0948010800606297,0.128345701226488,0.173532737278426,0.172264169348476,0.0370848187369037,0.158732027043131
"PLCL2","PLCL2","oligo4","green",0.172442197427116,0.161267533951507,0.0971991421170435,0.102106217426593,0.230365474462085,0.155914735894953,0.0153264789574386,0.185702988240485
"TBC1D5","TBC1D5","oligo1","turquoise",0.519305496739588,0.52776260957865,0.248787821243655,0.340966466107561,0.448110946300659,0.503689123501442,0.0895487353370829,0.42882965059045
"KCNH8","KCNH8","oligo4","green",0.389633786584387,0.377057532134161,0.152255926142895,0.205236278974513,0.521419988009143,0.407102743239911,0.0482780180697263,0.462574747602149
