"","gene_name","module","color","kME_grey","kME_oligo1","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7","kME_oligo8","kME_oligo9","kME_oligo10","kME_oligo11","kME_oligo12","kME_oligo13"
"SCYL1","SCYL1","grey","grey",0.107396828982322,0.102657516559201,0.0831691354098422,0.0946884812951805,0.0470126537948295,0.0888323295646369,0.108482289506626,0.114362284693258,0.105383896785854,0.0904200138521503,0.0747209529691795,0.0667125306781701,0.00451464319412217,0.0777941447179873
"LTBP3","LTBP3","grey","grey",0.119237431529465,0.0920142430619537,0.108125366286408,0.112094421790792,0.0689926041972659,0.0972204523749563,0.0990870793395136,0.111185605583186,0.107652782980435,0.0895752841540152,0.0834457522764451,0.093720709989155,0.0170047581973433,0.088541490771929
"FAM89B","FAM89B","grey","grey",0.0557408033738104,0.0285087866551572,0.101531546875219,0.0461111917915357,0.0262019854726335,0.0214834808786061,0.0186195822450986,0.0456257349173058,0.0752718410122124,0.0283420221478276,0.0598572370275249,0.0826056495729832,0.015365716762443,0.0250244516486059
"MAP3K11","MAP3K11","oligo3","blue",0.097818379861069,0.0826303599136021,0.0928823702463193,0.150474736898069,0.0516819057135711,0.106816038485978,0.0809811469851872,0.0843807591805946,0.0918525719925653,0.0635039940294933,0.0457460571420472,0.0920368775469312,0.0141094443015162,0.0499255095064747
"PCNX3","PCNX3","grey","grey",0.0747791332919437,0.0525910484693169,0.0628780140742038,0.0725128657197133,0.0491042932614299,0.0648720392717848,0.0596464821534038,0.0709821238881711,0.066006195954861,0.060747255765732,0.0398312752829356,0.0631325236478903,0.00995281158951892,0.0476721590997703
"RELA","RELA","grey","grey",0.104611757548415,0.0971336718985021,0.0776564299721294,0.0947942658165128,0.0449300206902242,0.0819413705208608,0.0948143627245668,0.100729144114765,0.101229982480561,0.0822012916636269,0.068965791129811,0.0575492975480654,0.0128339108577903,0.0742582325511451
"KAT5","KAT5","grey","grey",0.0922789402724884,0.0594898643712008,0.11711196158814,0.0719749093511419,0.05133893991628,0.0559359197323021,0.0606034473226749,0.0730871459892735,0.0962719751365126,0.0590937127774912,0.0925209751727733,0.091550462369531,-0.00323378843132612,0.049081581148671
"RNASEH2C","RNASEH2C","grey","grey",0.0959755805470295,0.0707699370634039,0.130198831725889,0.08045539133523,0.0452858734196687,0.0478415876738887,0.0577098695203652,0.0803494675753511,0.111835628279715,0.0598918833825247,0.0998452772458252,0.0894633115208417,0.0170225303407698,0.0549640557928259
"CFL1","CFL1","oligo2","brown",0.146031674682908,0.0615512510039028,0.387003395280599,0.118160206644445,0.0649393511930594,0.0210127538753031,0.00947026000849832,0.111539919320378,0.262441499632614,0.0412345433018314,0.146103569454536,0.280009736395355,0.025766017468099,0.0134409948268934
"MUS81","MUS81","grey","grey",0.0758714118396813,0.0218533951224509,0.0588116796417654,0.0591628627559749,0.0724698643631005,0.0566600849232507,0.0412383625623371,0.052491236961486,0.0420166227651904,0.0660380237470489,0.0807366227151205,0.0695994861898564,0.00576151574688917,0.0338157137885938
"CCDC85B","CCDC85B","oligo2","brown",0.0475256225524774,0.0120849259180982,0.161908657667149,0.0417685808292483,0.020510600219032,-0.00841564256668668,-0.0205804741015712,0.0248075458919447,0.10018098346172,-0.00369378756477662,0.0689462542910942,0.115881325866431,0.0162567875482672,-0.0134074839804354
"C11orf68","C11orf68","grey","grey",0.055775909353771,0.0379900915763646,0.121102858006005,0.0442751507597065,0.0184348670052565,0.0220398435314511,0.0210219234738316,0.0543732552385287,0.09397948981267,0.0199453421596472,0.040513461784966,0.0879355806478967,0.0134100088277625,0.0200646317185511
"DRAP1","DRAP1","oligo2","brown",0.0827269726505183,0.0267319927360544,0.187381777574639,0.0647214404293033,0.0418061949068832,0.0156146669428023,0.00285593454112989,0.0448079215900814,0.107510972911355,0.0217524697510884,0.105940055219162,0.125737661413469,0.0213176365589257,0.0108914047887882
"SART1","SART1","grey","grey",0.0923895797800419,0.0848713113338135,0.0323772817790048,0.0955115333891915,0.057605760952415,0.0935990047138179,0.0946017809912454,0.0853606608718555,0.0494091217973049,0.0844268864221699,0.0451646717198414,0.0274322525274201,0.00592013762987541,0.0743516605197589
"BANF1","BANF1","oligo2","brown",0.0810434608939206,0.0634380792725083,0.230755161658487,0.0844171380799104,0.00501381488439319,0.00710244055487301,0.00729055002912748,0.0599229607062591,0.158397484947189,0.00516830451756206,0.0770239891264349,0.130275560014553,0.00372640771338228,0.0189694708419996
"SF3B2","SF3B2","grey","grey",0.196324923996637,0.140379191548618,0.142967693489129,0.165984681426295,0.120663779033054,0.155753154181224,0.155878042393219,0.17154020719145,0.156139336287651,0.159619229474169,0.157991089091498,0.132358145022713,0.010589431632827,0.118147087585481
"PACS1","PACS1","oligo3","blue",0.171779023106141,0.0867897625407016,0.0312701735424113,0.190736516530122,0.18439343470929,0.187156352687087,0.138183172198703,0.129791963334437,0.0414210905855846,0.158036165447528,0.112920872957075,0.0963211241553762,0.046097701785303,0.115600671743246
"KLC2","KLC2","grey","grey",0.0852894857317532,0.0518706595059443,0.0696274822665861,0.0843020002152188,0.0625781223188578,0.0753725623547249,0.0646029274326336,0.0748119048001211,0.069088596746694,0.0692663012125932,0.0474803692307691,0.0701975993674887,0.0112367827005742,0.0508437176199289
"RAB1B","RAB1B","grey","grey",0.0979616879187855,0.0617982656349514,0.1111656700537,0.0977543639226211,0.0657911433863576,0.0765778466283747,0.0676818184991169,0.0879626451176854,0.10601656266483,0.0701304663387257,0.0575651086535682,0.104178467850235,0.022012689252193,0.0465105005342626
"TMEM151A","TMEM151A","oligo11","purple",0.214527522874573,0.031661580587384,0.240929033306154,0.166272971128602,0.233994604927403,0.172712374370205,0.129878283510873,0.177755414098329,0.194204921415686,0.216800813504526,0.191850412726365,0.387422626352359,0.0248761803989794,0.0770290280041114
"B4GAT1","B4GAT1","grey","grey",0.0557033070978028,0.0379991537087293,0.10726662454472,0.0320804492117936,0.0207552926340382,0.0163845670249535,0.0297331923232798,0.0602013343801964,0.103707496472717,0.0313861138512345,0.0549024069823941,0.0857311002291509,0.0350320043574884,0.0228042346628119
"CTSF","CTSF","oligo2","brown",0.114017104154522,0.10462598160962,0.190601181213049,0.0937409462699386,0.02880736794414,0.0460089934674381,0.0674451721134379,0.104346878841269,0.170421542141302,0.0528839326439754,0.116366452154082,0.110454715522626,0.0226343392089215,0.0634302631416192
"CCS","CCS","oligo10","green",0.0985543517995054,0.0508057031226045,0.0889330251763278,0.0791331219853865,0.0779749498504007,0.0628893438757813,0.0617788765329811,0.0631719565424414,0.0645249496063196,0.0716955840886177,0.129386752480564,0.0852546956522584,0.0082254149383065,0.0627194629775941
"RBM14-RBM4","RBM14-RBM4","oligo3","blue",0.112183252334448,0.0926287627259738,0.00978913802490877,0.129502989785876,0.0911941365316369,0.136048908110633,0.122817009303692,0.108965973001567,0.0527390016529432,0.122208827139109,0.0613761954053507,0.032052943924361,0.00589503656609805,0.097168048043989
"RBM4B","RBM4B","grey","grey",0.125862746818188,0.0772145364977816,0.0907075615006712,0.119868603225181,0.0858256145763732,0.0983615299521087,0.0860231040489228,0.098211443967744,0.0879293552592673,0.0888250681835751,0.107230587586526,0.0909998367225995,0.0189918184758896,0.0761502875250483
"C11orf80","C11orf80","grey","grey",0.0827928817774141,0.0106467191497847,0.0265840172077232,0.0618119348309923,0.102069266257451,0.0707040168383237,0.0408675395560451,0.0524023272203589,0.0172423228733705,0.0722804487897503,0.0649905945044531,0.0591468451443432,0.029826744638307,0.0384568430807465
"PC","PC","oligo4","turquoise",0.163325454518731,0.0755656597836312,0.0618951945382231,0.129540933545425,0.171185807911172,0.157821907188561,0.137086794832843,0.139572843846432,0.0724205356778233,0.174591401084475,0.121669743920683,0.113685907159276,0.0217364163553935,0.102115287214874
"KDM2A","KDM2A","oligo6","pink",0.261612007979521,0.219416213417174,0.068062399723792,0.251557939219495,0.191989419632933,0.263245927538992,0.286945856136528,0.243665813371053,0.135018710899683,0.252079908653779,0.16819513344292,0.0942999413718639,0.0160498255055697,0.215013605441316
"GRK2","GRK2","grey","grey",0.0844193910570575,0.0523801515775017,0.0645489368613116,0.0930015900610906,0.0637948518013017,0.0792608044957016,0.0612667299499621,0.0676075104874996,0.059654199068928,0.0619402040181699,0.0408592967131928,0.0653611205221214,0.0222421440530182,0.0468850198843615
"ANKRD13D","ANKRD13D","grey","grey",0.131327000973004,0.0810266399309435,0.086834243953282,0.109853710173745,0.0972927835195084,0.109309080907573,0.104078426924509,0.110095804831626,0.0941118868706051,0.116905957129384,0.118059106640551,0.0933325670938447,0.00838122803785817,0.0682876109434613
"SSH3","SSH3","grey","grey",0.0968107246042799,0.0372356615442982,0.061296702997868,0.0633082735602444,0.0913216473049397,0.0815408514879212,0.0758753461416105,0.0840025819562864,0.0620764330621831,0.0986847780514472,0.0796216971047661,0.101292967230057,-0.00234249143985615,0.0489535446528936
"RAD9A","RAD9A","grey","grey",0.0698489987963419,0.0551993876163241,0.020424081416217,0.0653343087973024,0.0545401506491121,0.0704872621917939,0.0676592439315386,0.053694801521877,0.0299102748941259,0.0566053720386943,0.064938983366367,0.0277595568054021,0.01112585414156,0.0564597682223476
"PPP1CA","PPP1CA","grey","grey",0.0966984114154381,0.0373131455744693,0.135775552608348,0.0787129583940527,0.0703359084811928,0.0587133677082008,0.0469277163334552,0.0833350669289981,0.107730854065075,0.0678817191964027,0.0814598807955151,0.12799645981678,0.0194813984849235,0.0321693485495082
"CARNS1","CARNS1","oligo4","turquoise",0.213500807674035,0.0590293059167983,0.14888170277287,0.167576459548018,0.255920259270793,0.193485070761381,0.158315204084933,0.151702532055038,0.118008761510408,0.220177681458319,0.218521890290455,0.244708868462325,0.0294903324046753,0.114812269624817
"RPS6KB2","RPS6KB2","grey","grey",0.0551605386120606,0.0421430243756601,0.0608416287659733,0.0536670773205608,0.0249857291497501,0.0390730554467283,0.0381794966716296,0.0553668747413805,0.0641467133208127,0.037324335137629,0.0292249745189611,0.048457994120395,0.0257269420603428,0.0309831226304679
"CORO1B","CORO1B","grey","grey",0.0687256530118712,0.0162402336643238,0.101969101678658,0.0552467863725886,0.0605753841705447,0.0431433169259838,0.0295401147347344,0.05100316303579,0.0763202092786334,0.0486652677567391,0.068499098355481,0.108077778335767,0.00010283316631287,0.0206088832606083
"TMEM134","TMEM134","grey","grey",0.0814271035652546,0.0263650836921581,0.0970086335967122,0.0548212472508565,0.0689393522882068,0.0450919671801515,0.0359684690205076,0.0547148877522231,0.0764471478580902,0.0565697016966404,0.0885387708992565,0.0992673356474448,0.00609456061072384,0.0262280150515802
"AIP","AIP","oligo2","brown",0.0689207511303469,0.0360698920126433,0.17341717194517,0.0540610769876945,0.0271136763899967,0.0130757759203607,0.0173982265453989,0.0533888116812047,0.126170330702249,0.0284507641209702,0.0709246444756106,0.118986678039317,0.00809037195613659,0.013192414260055
"CDK2AP2","CDK2AP2","oligo2","brown",0.0848977383643534,0.0446543355558829,0.254039026484524,0.0931971399123301,0.0125636738816876,0.0151743423453385,-0.00370840984930993,0.0483435349145916,0.151011056032937,0.000684194125423441,0.0741540247390352,0.154374255701433,-0.00284350536790767,0.0104696208427459
"GSTP1","GSTP1","oligo2","brown",0.103801986862649,0.0328656705770323,0.285635260704625,0.0821807635758431,0.0545012025484061,0.0183771210820262,0.0107792306176057,0.0777917742344878,0.186218974593797,0.0385389271667512,0.126896395098415,0.209775694361571,0.0287774081318369,0.0188621492453944
"NDUFV1","NDUFV1","grey","grey",0.140370164679772,0.0855331953606601,0.124947899322089,0.110874641139408,0.0971879418668755,0.0998542330920219,0.102075599666633,0.103724027460036,0.10738198160357,0.105385989926646,0.159031013870127,0.117252632764909,0.0106915398645769,0.0832993511915414
"NDUFS8","NDUFS8","grey","grey",0.0628747667939139,0.027985196103721,0.100844068792967,0.0489774110269595,0.0413532923552073,0.0293595023412036,0.0334663373166251,0.0510482468307016,0.0830694747348715,0.0386731223136086,0.0631075782061961,0.0813830262721332,0.0215414771672642,0.0245577835837662
"CHKA","CHKA","oligo5","black",0.328924304729947,0.217077082468152,0.0827287074112115,0.334175494420543,0.311466770772612,0.376826056087556,0.312936919129477,0.284117205115633,0.143321679076721,0.345113275132809,0.242198832591359,0.179474449551698,0.0264522507449934,0.241099249940047
"KMT5B","KMT5B","grey","grey",0.223476015246713,0.191820953885907,0.105843482392714,0.195690130533259,0.144182778901717,0.197958730298017,0.210057696261768,0.214841509054902,0.153549451471506,0.195858046100191,0.156466430338427,0.117028282422409,0.0268964280557016,0.170557615763499
"LRP5","LRP5","oligo4","turquoise",0.112973279486013,-0.000763343275322714,0.0426284491939443,0.0901469260876882,0.166757466559843,0.115619981963941,0.0671206512822218,0.0749611456474529,0.0210582214704418,0.127444325934495,0.0992741383552586,0.111323012629854,0.0052696472735554,0.0434768472583139
"PPP6R3","PPP6R3","oligo3","blue",0.365138626290037,0.29408976085802,0.124522402090218,0.369459995958201,0.276320572195416,0.348240117223621,0.342966470650925,0.324917134448989,0.19238836871215,0.333504214341875,0.252587289559874,0.164486768970286,0.0256688879601961,0.298487444329309
"ORAOV1","ORAOV1","grey","grey",0.16318974175977,0.111639861456735,0.0521240413169458,0.144022300731447,0.135844016959787,0.156241601961593,0.151511912452312,0.141275328803409,0.0775010151309066,0.162150314649774,0.128383012356121,0.0749492577219251,0.0217592727762396,0.125787179193088
"PPFIA1","PPFIA1","grey","grey",0.193242646135482,0.133663093210461,0.07721074433624,0.174760173070111,0.145117359030955,0.168946655797802,0.161238269379229,0.165074374211381,0.108963276118491,0.168285656170748,0.148413481493909,0.0981217978219949,0.0247359541244047,0.13630262872109
"AP002336.2","AP002336.2","oligo10","green",0.0901308177981309,0.0309658770087955,0.0588955353137224,0.0696142387134066,0.0765104529990608,0.0656089464620263,0.0569902516620533,0.0570661876995814,0.0415501946866512,0.0707979569856511,0.132139230608506,0.0761020509424037,0.0133505197298383,0.0509439773056391
"AP000487.1","AP000487.1","grey","grey",0.0994992988053568,0.0675060908187957,0.0282609744387128,0.0863566949041536,0.0888524473935801,0.10379683623984,0.0969640435287567,0.0861969352048538,0.0416920869015783,0.0994146586377174,0.0704250085298051,0.0541047119724992,0.00929465903091324,0.0714465110843741
"CTTN","CTTN","oligo4","turquoise",0.277966687039603,0.118928021974117,0.113600288155329,0.246270402855907,0.278177902683304,0.264337591484501,0.223841588627863,0.214939104575375,0.121620300136233,0.272435524397167,0.229001180232754,0.208088021508719,0.0117961013484061,0.16451182418474
"DHCR7","DHCR7","grey","grey",0.16202158002741,0.0737653592204034,0.180256574479388,0.0880692257217032,0.129812578608973,0.0967427150498482,0.116230421523778,0.159068101294441,0.178774064387349,0.164694843697612,0.164400705891247,0.215885881377511,0.0108033294221254,0.0765334068824275
